transaction_id,account_id,transaction_type,channel,merchant_category,description,currency_code,transaction_date,transaction_amount,post_date
H000007812,A00000051,WDR,ONLINE,4900,WDR WIRE REF590746,USD,2023-12-10,7.51,2023-12-10
H000007813,A00000051,WDR,ACH,4900,WDR WIRE REF153131,USD,2023-12-10,7.53,2023-12-10
H000007814,A00000054,CHG,WIRE,7011,CHG WIRE REF176334,USD,2023-12-10,9.95,2023-12-10
H000007815,A00000059,PMT,ATM,6011,PMT WIRE REF687791,USD,2023-12-10,1160.38,2023-12-10
H000007816,A00000059,CHG,POS,7011,CHG ATM REF394067,USD,2023-12-10,12,2023-12-10
H000007817,A00000059,CHG,WIRE,5912,CHG BRANCH REF764006,USD,2023-12-10,3,2023-12-10
H000007818,A00000060,WDR,MOBILE,0000,WDR ACH REF244191,USD,2023-12-10,49.21,2023-12-10
H000007819,A00000064,WDR,MOBILE,5812,WDR ATM REF361690,USD,2023-12-10,2698.21,2023-12-10
H000007820,A00000065,WDR,ONLINE,5411,WDR POS REF839154,USD,2023-12-10,137.69,2023-12-10
H000007821,A00000066,CHG,BRANCH,5812,CHG POS REF904384,USD,2023-12-10,35,2023-12-10
H000007822,A00000070,PMT,ATM,5541,PMT BRANCH REF590223,USD,2023-12-10,1284.86,2023-12-10
H000007823,A00000071,CHG,ACH,5541,CHG BRANCH REF938045,USD,2023-12-10,35,2023-12-10
H000007824,A00000089,INT,ACH,7011,INT ONLINE REF323648,USD,2023-12-10,189.06,2023-12-11
H000007825,A00000094,DEP,BRANCH,0000,DEP MOBILE REF283686,USD,2023-12-10,106.02,2023-12-10
H000007826,A00000105,CHG,ONLINE,5541,CHG WIRE REF207898,USD,2023-12-10,35,2023-12-10
H000007827,A00000106,DEP,POS,5411,DEP ACH REF239977,USD,2023-12-10,192.24,2023-12-10
H000007828,A00000109,PMT,ONLINE,0000,PMT WIRE REF627096,USD,2023-12-10,2175.95,2023-12-10
H000007829,A00000112,PMT,ATM,0000,PMT WIRE REF392813,USD,2023-12-10,1288.67,2023-12-10
H000007830,A00000112,PMT,BRANCH,5541,PMT BRANCH REF952952,USD,2023-12-10,1570.6,2023-12-10
H000007831,A00000112,FEE,POS,0000,FEE BRANCH REF561374,USD,2023-12-10,35,2023-12-11
H000007832,A00000114,DEP,ONLINE,0000,DEP MOBILE REF113325,USD,2023-12-10,255.49,2023-12-10
H000007833,A00000114,WDR,BRANCH,6011,WDR BRANCH REF237173,USD,2023-12-10,13.35,2023-12-11
H000007834,A00000118,FEE,MOBILE,5812,FEE ATM REF574563,USD,2023-12-10,12,2023-12-10
H000007835,A00000121,FEE,WIRE,5541,FEE POS REF501968,USD,2023-12-10,3,2023-12-10
H000007836,A00000132,DEP,POS,5541,DEP POS REF732532,USD,2023-12-10,64.92,2023-12-10
H000007837,A00000133,FEE,WIRE,5912,FEE MOBILE REF493847,USD,2023-12-10,35,2023-12-10
H000007838,A00000133,WDR,MOBILE,5411,WDR ONLINE REF400936,USD,2023-12-10,30.04,2023-12-10
H000007839,A00000135,PMT,POS,7011,PMT POS REF558655,USD,2023-12-10,854.32,2023-12-10
H000007840,A00000135,INT,BRANCH,7011,INT POS REF131697,USD,2023-12-10,32.94,2023-12-11
H000007841,A00000138,WDR,ONLINE,5912,WDR ACH REF937328,USD,2023-12-10,32.88,2023-12-10
H000007842,A00000141,INT,ACH,5812,INT BRANCH REF610839,USD,2023-12-10,66.96,2023-12-10
H000007843,A00000141,WDR,MOBILE,7011,WDR WIRE REF996954,USD,2023-12-10,192.45,2023-12-10
H000007844,A00000142,DEP,WIRE,5912,DEP ACH REF199967,USD,2023-12-10,50.74,2023-12-11
H000007845,A00000144,WDR,WIRE,7011,WDR MOBILE REF222181,USD,2023-12-10,354.2,2023-12-10
H000007846,A00000145,CHG,ATM,6011,CHG POS REF991580,USD,2023-12-10,3,2023-12-10
H000007847,A00000145,PMT,BRANCH,5541,PMT ONLINE REF475372,USD,2023-12-10,532.69,2023-12-10
H000007848,A00000160,WDR,ACH,5812,WDR ATM REF689079,USD,2023-12-10,49.76,2023-12-10
H000007849,A00000160,TRF,BRANCH,5541,TRF ONLINE REF650325,USD,2023-12-10,-40.26,2023-12-10
H000007850,A00000161,WDR,MOBILE,5411,WDR WIRE REF426291,USD,2023-12-10,16.02,2023-12-10
H000007851,A00000161,DEP,BRANCH,5411,DEP ONLINE REF575631,USD,2023-12-10,23.57,2023-12-10
H000007852,A00000166,WDR,ONLINE,5541,WDR BRANCH REF882408,USD,2023-12-10,2.91,2023-12-10
H000007853,A00000170,DEP,WIRE,6011,DEP ACH REF254236,USD,2023-12-10,73.79,2023-12-10
H000007854,A00000171,PMT,WIRE,4900,PMT POS REF188007,USD,2023-12-10,1667.84,2023-12-10
H000007855,A00000171,PMT,MOBILE,5411,PMT BRANCH REF322584,USD,2023-12-10,763.3,2023-12-11
H000007856,A00000171,PMT,ONLINE,5411,PMT ATM REF606434,USD,2023-12-10,157.49,2023-12-10
H000007857,A00000174,FEE,ACH,5912,FEE MOBILE REF199138,USD,2023-12-10,3,2023-12-10
H000007858,A00000175,FEE,MOBILE,5411,FEE ACH REF927741,USD,2023-12-10,12,2023-12-10
H000007859,A00000177,CHG,MOBILE,5541,CHG ATM REF312664,USD,2023-12-10,25,2023-12-10
H000007860,A00000178,PMT,ATM,0000,PMT WIRE REF424579,USD,2023-12-10,682.62,2023-12-10
H000007861,A00000179,INT,ONLINE,4900,INT ONLINE REF585691,USD,2023-12-10,3.76,2023-12-10
H000007862,A00000179,INT,MOBILE,7011,INT ONLINE REF228064,USD,2023-12-10,134.12,2023-12-11
H000007863,A00000179,FEE,MOBILE,5411,FEE WIRE REF895588,USD,2023-12-10,35,2023-12-10
H000007864,A00000181,PMT,ACH,6011,PMT ATM REF729834,USD,2023-12-10,2724.71,2023-12-11
H000007865,A00000184,DEP,WIRE,5912,DEP ATM REF429697,USD,2023-12-10,220.02,2023-12-10
H000007866,A00000184,WDR,ONLINE,0000,WDR WIRE REF901817,USD,2023-12-10,28.83,2023-12-11
H000007867,A00000184,FEE,POS,6011,FEE MOBILE REF415508,USD,2023-12-10,35,2023-12-11
H000007868,A00000185,INT,WIRE,5411,INT BRANCH REF905149,USD,2023-12-10,114.23,2023-12-10
H000007869,A00000187,INT,ACH,4900,INT ATM REF550244,USD,2023-12-10,211.98,2023-12-10
H000007870,A00000190,CHG,BRANCH,5411,CHG BRANCH REF507125,USD,2023-12-10,25,2023-12-11
H000007871,A00000195,PMT,WIRE,0000,PMT POS REF690021,USD,2023-12-10,1411.22,2023-12-10
H000007872,A00000196,WDR,WIRE,7011,WDR ATM REF892899,USD,2023-12-10,161.68,2023-12-11
H000007873,A00000197,PMT,ACH,7011,PMT ATM REF668969,USD,2023-12-10,3039.39,2023-12-10
H000007874,A00000198,TRF,MOBILE,7011,TRF POS REF249117,USD,2023-12-10,5097.44,2023-12-10
H000007875,A00000198,FEE,ACH,0000,FEE ONLINE REF555944,USD,2023-12-10,35,2023-12-10
H000007876,A00000198,DEP,MOBILE,6011,DEP MOBILE REF226806,USD,2023-12-10,402.37,2023-12-10
H000007877,A00000201,CHG,MOBILE,7011,CHG MOBILE REF141494,USD,2023-12-10,25,2023-12-10
H000007878,A00000202,PMT,POS,5411,PMT ACH REF705577,USD,2023-12-10,1647.7,2023-12-10
H000007879,A00000205,PMT,ATM,0000,PMT POS REF671054,USD,2023-12-10,456.82,2023-12-10
H000007880,A00000212,CHG,ATM,5812,CHG BRANCH REF113366,USD,2023-12-10,12,2023-12-10
H000007881,A00000212,PMT,BRANCH,7011,PMT ACH REF733574,USD,2023-12-10,220.02,2023-12-10
H000007882,A00000212,INT,ONLINE,5812,INT ATM REF395877,USD,2023-12-10,93.13,2023-12-10
H000007883,A00000220,PMT,MOBILE,0000,PMT MOBILE REF690123,USD,2023-12-10,799.09,2023-12-10
H000007884,A00000222,PMT,WIRE,5812,PMT BRANCH REF869063,USD,2023-12-10,483.53,2023-12-10
H000007885,A00000224,CHG,ONLINE,5411,CHG ACH REF814246,USD,2023-12-10,35,2023-12-10
H000007886,A00000224,PMT,ATM,5411,PMT POS REF940114,USD,2023-12-10,2347.91,2023-12-11
H000007887,A00000224,CHG,POS,0000,CHG WIRE REF379555,USD,2023-12-10,9.95,2023-12-10
H000007888,A00000230,PMT,MOBILE,5411,PMT POS REF790460,USD,2023-12-10,1441.74,2023-12-10
H000007889,A00000233,WDR,WIRE,4900,WDR ATM REF603279,USD,2023-12-10,13.86,2023-12-10
H000007890,A00000233,TRF,ONLINE,5411,TRF ACH REF518166,USD,2023-12-10,646.72,2023-12-10
H000007891,A00000234,WDR,POS,5541,WDR ATM REF402686,USD,2023-12-10,19.2,2023-12-11
H000007892,A00000237,WDR,POS,5912,WDR BRANCH REF657066,USD,2023-12-10,445.26,2023-12-10
H000007893,A00000246,PMT,POS,5411,PMT ACH REF830018,USD,2023-12-10,2408.74,2023-12-10
H000007894,A00000247,FEE,ACH,4900,FEE POS REF576492,USD,2023-12-10,9.95,2023-12-10
H000007895,A00000249,TRF,WIRE,0000,TRF WIRE REF737860,USD,2023-12-10,29.4,2023-12-10
H000007896,A00000255,TRF,WIRE,5812,TRF ACH REF649177,USD,2023-12-10,283.3,2023-12-10
H000007897,A00000255,DEP,ACH,4900,DEP POS REF894926,USD,2023-12-10,220.87,2023-12-10
H000007898,A00000255,WDR,ACH,5541,WDR BRANCH REF123444,USD,2023-12-10,47.64,2023-12-10
H000007899,A00000258,WDR,MOBILE,6011,WDR WIRE REF665156,USD,2023-12-10,9.55,2023-12-10
H000007900,A00000264,REV,MOBILE,0000,REV ONLINE REF464088,USD,2023-12-10,1201.74,2023-12-10
H000007901,A00000264,WDR,BRANCH,7011,WDR ACH REF843505,USD,2023-12-10,219.25,2023-12-11
H000007902,A00000274,PMT,POS,6011,PMT MOBILE REF269648,USD,2023-12-10,291.27,2023-12-10
H000007903,A00000277,INT,BRANCH,5912,INT ATM REF698543,USD,2023-12-10,45,2023-12-10
H000007904,A00000279,INT,ATM,5812,INT ACH REF248944,USD,2023-12-10,25.66,2023-12-10
H000007905,A00000280,PMT,ATM,6011,PMT MOBILE REF264172,USD,2023-12-10,1699.69,2023-12-10
H000007906,A00000282,FEE,WIRE,6011,FEE ACH REF621271,USD,2023-12-10,3,2023-12-10
H000007907,A00000289,WDR,MOBILE,0000,WDR ONLINE REF639012,USD,2023-12-10,39.55,2023-12-10
H000007908,A00000292,DEP,POS,4900,DEP POS REF602704,USD,2023-12-10,83.42,2023-12-10
H000007909,A00000292,ADJ,MOBILE,6011,ADJ POS REF222609,USD,2023-12-10,-21.24,2023-12-10
H000007910,A00000294,CHG,BRANCH,7011,CHG WIRE REF230961,USD,2023-12-10,12,2023-12-10
H000007911,A00000294,PMT,WIRE,6011,PMT POS REF234005,USD,2023-12-10,1408.11,2023-12-10
H000007912,A00000295,WDR,ONLINE,4900,WDR WIRE REF414935,USD,2023-12-10,10.99,2023-12-10
H000007913,A00000295,WDR,WIRE,0000,WDR MOBILE REF739525,USD,2023-12-10,6.87,2023-12-10
H000007914,A00000296,TRF,ONLINE,5541,TRF MOBILE REF781135,USD,2023-12-10,-398.83,2023-12-10
H000007915,A00000311,WDR,ATM,6011,WDR MOBILE REF250530,USD,2023-12-10,16.01,2023-12-10
H000007916,A00000312,PMT,WIRE,5411,PMT MOBILE REF523159,USD,2023-12-10,435.62,2023-12-10
H000007917,A00000312,INT,ONLINE,5912,INT ONLINE REF504766,USD,2023-12-10,102.2,2023-12-10
H000007918,A00000314,CHG,BRANCH,0000,CHG WIRE REF415711,USD,2023-12-10,25,2023-12-10
H000007919,A00000314,FEE,WIRE,6011,FEE MOBILE REF155931,USD,2023-12-10,25,2023-12-10
H000007920,A00000315,INT,ONLINE,5812,INT MOBILE REF561698,USD,2023-12-10,191.93,2023-12-10
H000007921,A00000319,WDR,MOBILE,4900,WDR BRANCH REF852732,USD,2023-12-10,5.69,2023-12-10
H000007922,A00000319,DEP,BRANCH,5912,DEP ONLINE REF385206,USD,2023-12-10,19.66,2023-12-11
H000007923,A00000319,WDR,WIRE,5912,WDR MOBILE REF773018,USD,2023-12-10,13.05,2023-12-11
H000007924,A00000327,DEP,POS,5812,DEP ACH REF623263,USD,2023-12-10,29.09,2023-12-10
H000007925,A00000327,DEP,BRANCH,0000,DEP MOBILE REF627386,USD,2023-12-10,820.34,2023-12-10
H000007926,A00000333,FEE,ATM,5411,FEE BRANCH REF542563,USD,2023-12-10,3,2023-12-11
H000007927,A00000333,CHG,MOBILE,7011,CHG MOBILE REF623421,USD,2023-12-10,25,2023-12-10
H000007928,A00000333,PMT,POS,0000,PMT WIRE REF440260,USD,2023-12-10,716.29,2023-12-10
H000007929,A00000336,WDR,ATM,7011,WDR ATM REF518116,USD,2023-12-10,251.48,2023-12-10
H000007930,A00000336,DEP,WIRE,5541,DEP MOBILE REF493194,USD,2023-12-10,5.9,2023-12-10
H000007931,A00000336,INT,ONLINE,7011,INT ATM REF304381,USD,2023-12-10,11.33,2023-12-11
H000007932,A00000341,PMT,POS,0000,PMT WIRE REF732019,USD,2023-12-10,2392.72,2023-12-10
H000007933,A00000341,INT,BRANCH,5541,INT BRANCH REF678884,USD,2023-12-10,84.3,2023-12-10
H000007934,A00000347,TRF,BRANCH,4900,TRF ATM REF714267,USD,2023-12-10,18.35,2023-12-10
H000007935,A00000348,INT,BRANCH,6011,INT POS REF708916,USD,2023-12-10,193.53,2023-12-10
H000007936,A00000350,CHG,ACH,6011,CHG ATM REF280563,USD,2023-12-10,12,2023-12-10
H000007937,A00000353,TRF,BRANCH,4900,TRF POS REF502693,USD,2023-12-10,1043.85,2023-12-10
H000007938,A00000353,FEE,POS,0000,FEE ONLINE REF214585,USD,2023-12-10,9.95,2023-12-10
H000007939,A00000354,DEP,ACH,5411,DEP BRANCH REF470684,USD,2023-12-10,37.2,2023-12-10
H000007940,A00000356,TRF,ACH,5411,TRF WIRE REF550971,USD,2023-12-10,-313.66,2023-12-10
H000007941,A00000357,DEP,WIRE,5411,DEP MOBILE REF971879,USD,2023-12-10,56,2023-12-10
H000007942,A00000369,FEE,POS,7011,FEE POS REF476613,USD,2023-12-10,12,2023-12-10
H000007943,A00000369,PMT,MOBILE,6011,PMT MOBILE REF480952,USD,2023-12-10,645.39,2023-12-11
H000007944,A00000370,TRF,POS,5541,TRF ONLINE REF934764,USD,2023-12-10,1843.1,2023-12-10
H000007945,A00000371,DEP,ONLINE,5812,DEP WIRE REF353149,USD,2023-12-10,54.37,2023-12-11
H000007946,A00000371,WDR,ATM,6011,WDR MOBILE REF358933,USD,2023-12-10,121.91,2023-12-11
H000007947,A00000374,WDR,MOBILE,5912,WDR WIRE REF886676,USD,2023-12-10,64.35,2023-12-10
H000007948,A00000375,PMT,ACH,5812,PMT WIRE REF480016,USD,2023-12-10,1257.27,2023-12-11
H000007949,A00000379,DEP,BRANCH,7011,DEP WIRE REF912341,USD,2023-12-10,61.84,2023-12-10
H000007950,A00000379,WDR,BRANCH,5912,WDR BRANCH REF347296,USD,2023-12-10,299.34,2023-12-10
H000007951,A00000380,TRF,BRANCH,5541,TRF ATM REF475685,USD,2023-12-10,99.31,2023-12-10
H000007952,A00000384,WDR,MOBILE,5812,WDR MOBILE REF618278,USD,2023-12-10,18.11,2023-12-10
H000007953,A00000386,PMT,POS,4900,PMT WIRE REF910544,USD,2023-12-10,1322.35,2023-12-11
H000007954,A00000387,CHG,BRANCH,5411,CHG MOBILE REF754025,USD,2023-12-10,25,2023-12-10
H000007955,A00000390,WDR,ACH,5541,WDR ATM REF849802,USD,2023-12-10,7.67,2023-12-10
H000007956,A00000391,CHG,BRANCH,5912,CHG WIRE REF601834,USD,2023-12-10,25,2023-12-10
H000007957,A00000395,PMT,WIRE,4900,PMT WIRE REF524315,USD,2023-12-10,278.42,2023-12-10
H000007958,A00000397,PMT,ACH,0000,PMT WIRE REF395682,USD,2023-12-10,1176.37,2023-12-10
H000007959,A00000400,FEE,ATM,4900,FEE ACH REF359528,USD,2023-12-10,3,2023-12-11
H000007960,A00000400,PMT,MOBILE,5411,PMT ACH REF144243,USD,2023-12-10,1196.67,2023-12-10
H000007961,A00000410,FEE,WIRE,5411,FEE ATM REF980912,USD,2023-12-10,3,2023-12-10
H000007962,A00000414,INT,WIRE,0000,INT MOBILE REF615953,USD,2023-12-10,73.48,2023-12-10
H000007963,A00000414,DEP,MOBILE,5541,DEP ACH REF276602,USD,2023-12-10,13.85,2023-12-10
H000007964,A00000415,CHG,BRANCH,7011,CHG BRANCH REF681765,USD,2023-12-10,25,2023-12-10
H000007965,A00000417,TRF,WIRE,5411,TRF ACH REF182968,USD,2023-12-10,-33.56,2023-12-10
H000007966,A00000421,TRF,ONLINE,4900,TRF BRANCH REF273448,USD,2023-12-10,-33.78,2023-12-10
H000007967,A00000422,WDR,ONLINE,4900,WDR ONLINE REF171531,USD,2023-12-10,9.51,2023-12-10
H000007968,A00000422,WDR,ATM,5541,WDR BRANCH REF708455,USD,2023-12-10,98.59,2023-12-11
H000007969,A00000424,TRF,ONLINE,0000,TRF ONLINE REF335199,USD,2023-12-10,304.56,2023-12-11
H000007970,A00000424,FEE,WIRE,5912,FEE ATM REF643191,USD,2023-12-10,25,2023-12-10
H000007971,A00000427,WDR,ACH,5912,WDR BRANCH REF569508,USD,2023-12-10,7.4,2023-12-10
H000007972,A00000429,PMT,ACH,5812,PMT MOBILE REF101699,USD,2023-12-10,1509.95,2023-12-10
H000007973,A00000430,DEP,BRANCH,5541,DEP BRANCH REF810726,USD,2023-12-10,205.47,2023-12-10
H000007974,A00000432,ADJ,POS,0000,ADJ WIRE REF108495,USD,2023-12-10,-43.19,2023-12-10
H000007975,A00000432,DEP,BRANCH,4900,DEP MOBILE REF825842,USD,2023-12-10,10.55,2023-12-11
H000007976,A00000436,DEP,WIRE,5541,DEP ATM REF678694,USD,2023-12-10,225.87,2023-12-10
H000007977,A00000438,PMT,ONLINE,5541,PMT BRANCH REF490892,USD,2023-12-10,3177.64,2023-12-10
H000007978,A00000439,PMT,MOBILE,5912,PMT ACH REF366771,USD,2023-12-10,1682.89,2023-12-11
H000007979,A00000440,WDR,WIRE,5541,WDR WIRE REF719440,USD,2023-12-10,415.25,2023-12-10
H000007980,A00000440,WDR,WIRE,4900,WDR POS REF321994,USD,2023-12-10,324.81,2023-12-10
H000007981,A00000441,CHG,WIRE,5411,CHG MOBILE REF322120,USD,2023-12-10,35,2023-12-10
H000007982,A00000446,DEP,WIRE,5812,DEP ONLINE REF765546,USD,2023-12-10,158.68,2023-12-11
H000007983,A00000446,WDR,ACH,5912,WDR ATM REF154210,USD,2023-12-10,464.54,2023-12-10
H000007984,A00000449,REV,BRANCH,5812,REV ACH REF907531,USD,2023-12-10,67.47,2023-12-10
H000007985,A00000449,DEP,ATM,5411,DEP POS REF526829,USD,2023-12-10,24.88,2023-12-10
H000007986,A00000451,DEP,MOBILE,5912,DEP POS REF308411,USD,2023-12-10,58.51,2023-12-10
H000007987,A00000452,CHG,ATM,7011,CHG BRANCH REF530191,USD,2023-12-10,3,2023-12-10
H000007988,A00000455,TRF,ACH,4900,TRF ONLINE REF555490,USD,2023-12-10,55.25,2023-12-10
H000007989,A00000455,WDR,ATM,5541,WDR MOBILE REF318701,USD,2023-12-10,75.98,2023-12-10
H000007990,A00000456,CHG,WIRE,5812,CHG WIRE REF870016,USD,2023-12-10,35,2023-12-10
H000007991,A00000459,WDR,POS,6011,WDR ATM REF560262,USD,2023-12-10,795.59,2023-12-10
H000007992,A00000459,DEP,ONLINE,5812,DEP POS REF230798,USD,2023-12-10,9.6,2023-12-10
H000007993,A00000459,ADJ,MOBILE,0000,ADJ POS REF344090,USD,2023-12-10,9.95,2023-12-10
H000007994,A00000462,WDR,POS,5411,WDR ONLINE REF512043,USD,2023-12-10,27.15,2023-12-10
H000007995,A00000463,CHG,MOBILE,7011,CHG ATM REF724108,USD,2023-12-10,12,2023-12-10
H000007996,A00000464,PMT,ATM,0000,PMT ACH REF676563,USD,2023-12-10,222.93,2023-12-10
H000007997,A00000464,CHG,WIRE,5411,CHG BRANCH REF404777,USD,2023-12-10,9.95,2023-12-10
H000007998,A00000466,WDR,ACH,0000,WDR WIRE REF608461,USD,2023-12-10,813.82,2023-12-10
H000007999,A00000466,WDR,WIRE,5912,WDR ATM REF631247,USD,2023-12-10,63.51,2023-12-10
H000008000,A00000469,CHG,POS,0000,CHG BRANCH REF283270,USD,2023-12-10,9.95,2023-12-10
H000008001,A00000469,PMT,BRANCH,0000,PMT POS REF880375,USD,2023-12-10,1713.88,2023-12-10
H000008002,A00000471,DEP,ATM,5411,DEP BRANCH REF937867,USD,2023-12-10,29.12,2023-12-10
H000008003,A00000474,INT,POS,5812,INT WIRE REF657733,USD,2023-12-10,233.2,2023-12-10
H000008004,A00000486,DEP,ONLINE,4900,DEP ATM REF593647,USD,2023-12-10,707.91,2023-12-10
H000008005,A00000486,WDR,ONLINE,5411,WDR ACH REF256132,USD,2023-12-10,74.2,2023-12-10
H000008006,A00000001,CHG,POS,5912,CHG WIRE REF305059,USD,2023-12-11,25,2023-12-11
H000008007,A00000005,PMT,MOBILE,5812,PMT ATM REF573758,USD,2023-12-11,1071.28,2023-12-11
H000008008,A00000007,WDR,POS,5912,WDR ONLINE REF689485,USD,2023-12-11,5.97,2023-12-11
H000008009,A00000007,FEE,POS,6011,FEE BRANCH REF876853,USD,2023-12-11,12,2023-12-11
H000008010,A00000007,DEP,BRANCH,5912,DEP POS REF566884,USD,2023-12-11,20.6,2023-12-11
H000008011,A00000008,PMT,BRANCH,5411,PMT BRANCH REF559204,USD,2023-12-11,839.23,2023-12-11
H000008012,A00000009,TRF,ACH,5411,TRF MOBILE REF485154,USD,2023-12-11,-79.08,2023-12-11
H000008013,A00000011,INT,WIRE,5541,INT ATM REF131203,USD,2023-12-11,84.91,2023-12-11
H000008014,A00000011,PMT,MOBILE,5541,PMT ATM REF868369,USD,2023-12-11,1434.1,2023-12-11
H000008015,A00000022,WDR,WIRE,6011,WDR WIRE REF800745,USD,2023-12-11,25.15,2023-12-11
H000008016,A00000025,TRF,MOBILE,7011,TRF ATM REF101955,USD,2023-12-11,-312.33,2023-12-11
H000008017,A00000029,DEP,ATM,5541,DEP BRANCH REF215813,USD,2023-12-11,152.36,2023-12-11
H000008018,A00000031,DEP,POS,5912,DEP WIRE REF938244,USD,2023-12-11,517.28,2023-12-11
H000008019,A00000031,WDR,BRANCH,5541,WDR POS REF239151,USD,2023-12-11,71.65,2023-12-11
H000008020,A00000031,DEP,MOBILE,6011,DEP MOBILE REF672888,USD,2023-12-11,4.69,2023-12-11
H000008021,A00000035,REF,MOBILE,5411,REF ONLINE REF934645,USD,2023-12-11,753.12,2023-12-11
H000008022,A00000039,FEE,ACH,5812,FEE WIRE REF471597,USD,2023-12-11,12,2023-12-11
H000008023,A00000039,DEP,POS,5541,DEP POS REF841865,USD,2023-12-11,11.52,2023-12-11
H000008024,A00000040,WDR,BRANCH,4900,WDR MOBILE REF694273,USD,2023-12-11,41.2,2023-12-11
H000008025,A00000043,FEE,ONLINE,5912,FEE MOBILE REF864000,USD,2023-12-11,12,2023-12-11
H000008026,A00000043,TRF,POS,5912,TRF BRANCH REF360547,USD,2023-12-11,12.03,2023-12-11
H000008027,A00000043,WDR,MOBILE,5912,WDR POS REF185890,USD,2023-12-11,57.7,2023-12-11
H000008028,A00000046,DEP,BRANCH,5912,DEP POS REF477800,USD,2023-12-11,22.77,2023-12-11
H000008029,A00000046,FEE,ONLINE,0000,FEE ACH REF280552,USD,2023-12-11,3,2023-12-11
H000008030,A00000046,DEP,BRANCH,7011,DEP WIRE REF634969,USD,2023-12-11,123.39,2023-12-11
H000008031,A00000048,FEE,POS,5411,FEE POS REF709720,USD,2023-12-11,25,2023-12-11
H000008032,A00000052,PMT,ATM,5541,PMT POS REF611358,USD,2023-12-11,1403.4,2023-12-11
H000008033,A00000052,PMT,WIRE,5912,PMT MOBILE REF166214,USD,2023-12-11,2043.21,2023-12-11
H000008034,A00000052,PMT,ONLINE,5912,PMT BRANCH REF654884,USD,2023-12-11,618.1,2023-12-11
H000008035,A00000053,PMT,ATM,6011,PMT ONLINE REF608436,USD,2023-12-11,3178.59,2023-12-12
H000008036,A00000058,REF,POS,5541,REF ATM REF582402,USD,2023-12-11,1574.94,2023-12-11
H000008037,A00000059,CHG,ACH,0000,CHG ACH REF292821,USD,2023-12-11,3,2023-12-11
H000008038,A00000059,INT,ATM,7011,INT ATM REF835236,USD,2023-12-11,193.59,2023-12-11
H000008039,A00000059,CHG,WIRE,5912,CHG WIRE REF689096,USD,2023-12-11,12,2023-12-11
H000008040,A00000071,CHG,WIRE,5912,CHG ONLINE REF914631,USD,2023-12-11,9.95,2023-12-12
H000008041,A00000076,CHG,MOBILE,5912,CHG MOBILE REF775953,USD,2023-12-11,35,2023-12-11
H000008042,A00000076,PMT,BRANCH,6011,PMT POS REF551385,USD,2023-12-11,903.57,2023-12-11
H000008043,A00000079,CHG,ONLINE,5912,CHG MOBILE REF946239,USD,2023-12-11,9.95,2023-12-11
H000008044,A00000087,TRF,ONLINE,7011,TRF MOBILE REF237538,USD,2023-12-11,-253.35,2023-12-11
H000008045,A00000088,INT,ATM,6011,INT WIRE REF236216,USD,2023-12-11,141.42,2023-12-11
H000008046,A00000094,WDR,POS,4900,WDR POS REF741480,USD,2023-12-11,24.6,2023-12-11
H000008047,A00000094,DEP,ATM,7011,DEP POS REF516974,USD,2023-12-11,45.33,2023-12-11
H000008048,A00000095,PMT,POS,5812,PMT BRANCH REF178470,USD,2023-12-11,62.73,2023-12-11
H000008049,A00000097,PMT,ACH,5411,PMT ONLINE REF224335,USD,2023-12-11,282.92,2023-12-11
H000008050,A00000097,FEE,ACH,5912,FEE ACH REF105117,USD,2023-12-11,3,2023-12-11
H000008051,A00000097,PMT,WIRE,7011,PMT BRANCH REF246276,USD,2023-12-11,500.65,2023-12-11
H000008052,A00000105,INT,ACH,4900,INT ATM REF303859,USD,2023-12-11,172.73,2023-12-11
H000008053,A00000105,PMT,ACH,0000,PMT ATM REF460894,USD,2023-12-11,1796.99,2023-12-11
H000008054,A00000105,PMT,BRANCH,5912,PMT ONLINE REF474786,USD,2023-12-11,96.23,2023-12-11
H000008055,A00000108,INT,POS,5541,INT MOBILE REF873260,USD,2023-12-11,16.16,2023-12-11
H000008056,A00000109,PMT,WIRE,5912,PMT BRANCH REF385049,USD,2023-12-11,638.87,2023-12-11
H000008057,A00000109,PMT,POS,5541,PMT POS REF212217,USD,2023-12-11,1212.48,2023-12-11
H000008058,A00000111,CHG,ATM,5541,CHG BRANCH REF161941,USD,2023-12-11,35,2023-12-11
H000008059,A00000113,WDR,WIRE,5411,WDR MOBILE REF957985,USD,2023-12-11,141.54,2023-12-12
H000008060,A00000115,WDR,ACH,4900,WDR WIRE REF457564,USD,2023-12-11,77.03,2023-12-11
H000008061,A00000115,WDR,ONLINE,5812,WDR ATM REF308640,USD,2023-12-11,271.98,2023-12-11
H000008062,A00000115,FEE,POS,6011,FEE ACH REF766834,USD,2023-12-11,3,2023-12-11
H000008063,A00000117,WDR,BRANCH,4900,WDR WIRE REF368814,USD,2023-12-11,17.79,2023-12-11
H000008064,A00000119,WDR,MOBILE,7011,WDR POS REF498070,USD,2023-12-11,1087.12,2023-12-11
H000008065,A00000120,FEE,ACH,5812,FEE ACH REF403610,USD,2023-12-11,9.95,2023-12-11
H000008066,A00000135,CHG,ACH,5411,CHG MOBILE REF356482,USD,2023-12-11,35,2023-12-11
H000008067,A00000136,DEP,POS,5912,DEP ACH REF402812,USD,2023-12-11,79.01,2023-12-11
